ingrl;sexo;edad;escol;lningrl;edad2
200;1;38;12;5.2983174;1444
468;0;36;15;6.1484685;1296
320;1;32;9;5.768321;1024
170;1;45;10;5.1357985;2025
280;1;53;3;5.6347895;2809
240;1;50;1;5.480639;2500
480;1;49;6;6.1737862;2401
280;1;58;1;5.6347895;3364
120;1;36;6;4.7874918;1296
200;0;73;2;5.2983174;5329
320;1;38;6;5.768321;1444
240;1;45;3;5.480639;2025
318;1;38;8;5.7620516;1444
300;1;38;6;5.7037826;1444
60;0;31;7;4.0943446;961
104;0;73;1;4.6443911;5329
318;1;30;6;5.7620516;900
400;1;70;6;5.9914646;4900
60;0;60;6;4.0943446;3600
400;1;28;12;5.9914646;784
320;1;22;10;5.768321;484
280;0;19;12;5.6347895;361
1200;1;33;12;7.0900769;1089
0;1;17;6;;289
238;1;38;2;5.4722705;1444
238;1;16;6;5.4722705;256
429;0;23;12;6.0614572;529
480;1;64;2;6.1737862;4096
250;0;36;6;5.521461;1296
280;1;19;12;5.6347895;361
290;0;50;5;5.6698809;2500
280;1;28;8;5.6347895;784
280;1;44;6;5.6347895;1936
45;0;42;4;3.8066626;1764
240;1;23;12;5.480639;529
160;0;56;6;5.0751739;3136
230;0;21;8;5.4380794;441
480;1;45;12;6.1737862;2025
40;0;46;9;3.6888795;2116
152;1;30;7;5.0238805;900
10;0;37;12;2.3025851;1369
340;0;30;9;5.8289456;900
480;1;27;6;6.1737862;729
140;0;28;15;4.9416423;784
180;1;35;12;5.1929569;1225
330;1;34;12;5.7990928;1156
10;0;35;8;2.3025851;1225
400;1;56;0;5.9914646;3136
0;1;32;6;;1024
110;0;34;12;4.7004805;1156
610;1;41;6;6.4134588;1681
170;1;27;12;5.1357985;729
130;1;19;12;4.8675346;361
400;1;39;6;5.9914646;1521
180;1;49;9;5.1929569;2401
290;1;55;0;5.6698809;3025
322;1;70;4;5.7745514;4900
620;1;40;12;6.4297194;1600
55;0;42;12;4.0073333;1764
320;1;34;9;5.768321;1156
751;1;32;13;6.6214056;1024
750;0;33;19;6.6200733;1089
438;1;29;12;6.0822191;841
400;0;28;17;5.9914646;784
720;1;27;18;6.5792513;729
592;1;31;13;6.3835068;961
280;1;29;11;5.6347895;841
110;0;50;1;4.7004805;2500
385;1;19;9;5.9532433;361
520;1;40;12;6.253829;1600
140;0;38;9;4.9416423;1444
100;1;78;6;4.6051702;6084
80;0;43;6;4.3820267;1849
435;0;31;17;6.075346;961
545;1;29;12;6.300786;841
225;1;26;12;5.4161005;676
332;1;24;12;5.8051348;576
441;1;19;12;6.089045;361
250;0;32;14;5.521461;1024
320;1;49;11;5.768321;2401
145;0;47;6;4.9767337;2209
130;1;23;15;4.8675346;529
432;1;57;6;6.0684257;3249
186;0;58;0;5.2257466;3364
320;1;37;6;5.768321;1369
320;0;35;0;5.768321;1225
520;1;52;18;6.253829;2704
100;0;48;6;4.6051702;2304
366;0;20;12;5.9026332;400
200;1;54;12;5.2983174;2916
330;1;30;6;5.7990928;900
200;1;49;12;5.2983174;2401
400;1;58;10;5.9914646;3364
300;0;54;6;5.7037826;2916
330;0;45;15;5.7990928;2025
510;1;27;11;6.2344108;729
0;0;22;16;;484
2200;1;47;17;7.6962128;2209
1840;1;39;17;7.5175209;1521
510;0;33;12;6.2344108;1089
1020;1;57;17;6.9275579;3249
1200;1;54;16;7.0900769;2916
1200;1;39;12;7.0900769;1521
500;1;46;17;6.2146082;2116
400;1;45;15;5.9914646;2025
230;0;40;15;5.4380794;1600
220;1;19;12;5.3936276;361
398;0;23;14;5.9864521;529
1100;1;53;17;7.0030656;2809
900;1;38;15;6.8023949;1444
330;1;22;12;5.7990928;484
60;0;18;11;4.0943446;324
990;1;45;9;6.8977051;2025
130;1;50;3;4.8675346;2500
348;1;27;10;5.8522024;729
180;1;31;3;5.1929569;961
150;1;48;6;5.0106354;2304
498;1;44;8;6.2105999;1936
416;0;42;12;6.0306854;1764
670;1;20;12;6.5072775;400
190;1;62;6;5.2470241;3844
280;1;33;3;5.6347895;1089
351;0;30;11;5.8607864;900
315;1;22;9;5.7525725;484
348;1;22;8;5.8522024;484
600;1;43;17;6.3969297;1849
300;0;45;17;5.7037826;2025
786;0;58;17;6.6669569;3364
1100;1;33;12;7.0030656;1089
879;0;29;17;6.7787848;841
300;1;25;12;5.7037826;625
6000;1;65;16;8.6995144;4225
3000;1;54;12;8.0063677;2916
590;1;29;12;6.3801227;841
0;0;52;3;;2704
200;1;32;3;5.2983174;1024
50;1;53;6;3.9120231;2809
100;0;37;11;4.6051702;1369
347;1;59;0;5.8493247;3481
2000;0;56;0;7.6009026;3136
347;0;34;12;5.8493247;1156
347;0;31;13;5.8493247;961
347;0;23;16;5.8493247;529
2;0;30;12;.69314718;900
360;1;28;12;5.8861041;784
600;1;51;12;6.3969297;2601
662;0;57;16;6.4952655;3249
352;1;39;12;5.8636312;1521
1700;0;37;17;7.4383836;1369
240;1;32;6;5.480639;1024
170;0;38;12;5.1357985;1444
170;1;41;12;5.1357985;1681
325;1;19;12;5.7838254;361
325;0;18;12;5.7838254;324
350;1;29;12;5.857933;841
155;1;40;0;5.0434251;1600
200;0;43;12;5.2983174;1849
300;1;54;1;5.7037826;2916
100;1;46;12;4.6051702;2116
200;0;43;6;5.2983174;1849
50;1;38;6;3.9120231;1444
150;0;40;3;5.0106354;1600
300;0;44;6;5.7037826;1936
432;1;36;9;6.0684257;1296
352;0;26;17;5.8636312;676
250;0;28;6;5.521461;784
230;1;28;6;5.4380794;784
620;1;45;13;6.4297194;2025
365;1;43;12;5.8998976;1849
50;0;38;17;3.9120231;1444
495;0;31;17;6.2045579;961
560;1;30;17;6.3279366;900
1600;1;35;12;7.377759;1225
4028;1;64;12;8.3010254;4096
350;1;30;18;5.857933;900
192;1;70;3;5.2574954;4900
218;1;42;12;5.3844953;1764
800;1;54;12;6.6846118;2916
310;1;25;16;5.7365723;625
0;1;74;6;;5476
773;1;33;16;6.650279;1089
683;1;25;12;6.526495;625
574;0;22;12;6.3526292;484
800;1;47;12;6.6846118;2209
319;0;20;13;5.7651911;400
440;1;36;13;6.0867748;1296
2600;1;46;12;7.8632669;2116
70;0;49;12;4.2484951;2401
440;0;24;14;6.0867748;576
250;0;22;13;5.521461;484
1902;1;34;14;7.5506611;1156
110;1;75;19;4.7004805;5625
900;1;31;14;6.8023949;961
318;1;40;6;5.7620516;1600
300;1;52;12;5.7037826;2704
675;0;46;12;6.5147128;2116
100;1;22;13;4.6051702;484
90;1;60;3;4.4998097;3600
370;1;29;14;5.9135032;841
645;1;35;15;6.4692502;1225
900;0;35;17;6.8023949;1225
400;1;32;12;5.9914646;1024
1490;1;37;12;7.3065314;1369
900;0;32;12;6.8023949;1024
180;1;30;6;5.1929569;900
0;1;42;18;;1764
150;1;63;1;5.0106354;3969
160;1;58;1;5.0751739;3364
1300;1;47;20;7.1701198;2209
900;0;42;16;6.8023949;1764
1420;1;42;17;7.2584124;1764
0;1;43;14;;1849
1700;0;39;16;7.4383836;1521
320;1;25;7;5.768321;625
900;1;46;15;6.8023949;2116
300;0;38;12;5.7037826;1444
600;1;45;18;6.3969297;2025
645;0;46;18;6.4692502;2116
560;1;34;7;6.3279366;1156
394;0;27;12;5.9763508;729
490;0;43;2;6.1944056;1849
180;1;32;2;5.1929569;1024
150;0;28;12;5.0106354;784
300;1;19;12;5.7037826;361
90;1;50;4;4.4998097;2500
65;0;47;6;4.1743875;2209
140;1;41;6;4.9416423;1681
900;1;23;14;6.8023949;529
364;1;20;12;5.8971539;400
364;0;16;7;5.8971539;256
408;1;57;6;6.0112672;3249
408;0;33;6;6.0112672;1089
200;1;63;2;5.2983174;3969
300;1;31;6;5.7037826;961
290;0;65;3;5.6698809;4225
400;0;28;12;5.9914646;784
250;1;36;10;5.521461;1296
270;1;19;8;5.5984221;361
320;1;43;3;5.768321;1849
310;0;40;6;5.7365723;1600
180;0;19;12;5.1929569;361
300;0;36;8;5.7037826;1296
420;0;58;0;6.0402546;3364
338;0;36;12;5.8230457;1296
310;1;19;8;5.7365723;361
800;1;26;6;6.6846118;676
180;1;52;6;5.1929569;2704
50;1;55;3;3.9120231;3025
400;1;43;6;5.9914646;1849
452;1;50;12;6.1136823;2500
346;0;45;6;5.8464389;2025
346;0;19;12;5.8464389;361
150;1;18;6;5.0106354;324
100;1;14;7;4.6051702;196
120;1;74;0;4.7874918;5476
300;1;39;3;5.7037826;1521
150;1;35;6;5.0106354;1225
120;0;58;2;4.7874918;3364
130;0;40;8;4.8675346;1600
140;1;35;11;4.9416423;1225
378;0;40;9;5.9348941;1600
200;1;55;3;5.2983174;3025
120;1;19;6;4.7874918;361
100;0;25;6;4.6051702;625
200;1;19;6;5.2983174;361
346;1;22;13;5.8464389;484
2260;1;50;12;7.7231202;2500
200;0;54;9;5.2983174;2916
672;0;32;12;6.5102582;1024
1115;1;30;12;7.0166097;900
350;1;45;6;5.857933;2025
514;1;42;17;6.2422233;1764
514;0;36;17;6.2422233;1296
437;1;26;5;6.0799332;676
542;0;58;12;6.2952662;3364
401;0;28;13;5.9939613;784
510;1;26;14;6.2344108;676
300;1;23;10;5.7037826;529
300;0;20;13;5.7037826;400
0;1;23;15;;529
388;0;43;11;5.9610052;1849
1000;1;34;12;6.9077554;1156
300;0;39;6;5.7037826;1521
500;1;40;10;6.2146082;1600
85;0;37;12;4.4426513;1369
500;0;45;12;6.2146082;2025
390;1;52;6;5.9661469;2704
390;0;43;9;5.9661469;1849
655;1;24;18;6.4846354;576
500;1;60;6;6.2146082;3600
200;1;31;12;5.2983174;961
230;1;58;6;5.4380794;3364
0;1;22;12;;484
400;1;62;6;5.9914646;3844
400;1;33;6;5.9914646;1089
450;1;32;8;6.1092477;1024
420;1;30;7;6.0402546;900
930;0;49;16;6.8351846;2401
0;1;46;15;;2116
870;1;42;17;6.7684932;1764
1520;0;27;20;7.3264656;729
410;1;55;12;6.0161572;3025
300;1;23;18;5.7037826;529
920;0;28;17;6.8243737;784
850;0;52;16;6.7452364;2704
1599;0;34;16;7.3771338;1156
480;1;24;16;6.1737862;576
1100;1;19;12;7.0030656;361
450;1;18;12;6.1092477;324
400;1;41;6;5.9914646;1681
260;0;41;6;5.5606818;1681
100;1;45;12;4.6051702;2025
150;1;19;10;5.0106354;361
150;0;28;12;5.0106354;784
240;1;50;6;5.480639;2500
250;1;56;6;5.521461;3136
490;1;56;6;6.1944056;3136
310;1;26;9;5.7365723;676
300;1;39;6;5.7037826;1521
80;1;17;8;4.3820267;289
420;1;24;15;6.0402546;576
380;1;54;6;5.9401712;2916
260;0;51;3;5.5606818;2601
370;0;77;0;5.9135032;5929
1100;1;40;12;7.0030656;1600
400;1;38;12;5.9914646;1444
400;1;35;12;5.9914646;1225
525;0;33;16;6.2633982;1089
365;0;49;9;5.8998976;2401
1300;1;50;9;7.1701198;2500
1300;0;51;16;7.1701198;2601
200;1;60;0;5.2983174;3600
300;1;33;9;5.7037826;1089
100;1;26;12;4.6051702;676
180;0;46;8;5.1929569;2116
170;0;53;6;5.1357985;2809
860;0;53;12;6.7569323;2809
0;0;28;14;;784
350;0;44;17;5.857933;1936
11;1;71;6;2.3978953;5041
100;1;32;16;4.6051702;1024
100;0;31;17;4.6051702;961
150;1;24;12;5.0106354;576
100;0;25;12;4.6051702;625
370;0;27;17;5.9135032;729
620;1;25;15;6.4297194;625
620;1;55;17;6.4297194;3025
364;1;41;6;5.8971539;1681
60;0;42;4;4.0943446;1764
90;1;26;10;4.4998097;676
374;1;21;11;5.9242558;441
300;1;47;7;5.7037826;2209
1620;1;25;17;7.3901815;625
1500;0;30;18;7.3132205;900
490;0;23;14;6.1944056;529
745;0;54;16;6.6133842;2916
150;0;62;6;5.0106354;3844
320;1;34;16;5.768321;1156
365;1;24;15;5.8998976;576
250;1;17;11;5.521461;289
380;0;44;12;5.9401712;1936
320;1;48;9;5.768321;2304
485;0;22;12;6.1841488;484
300;1;28;15;5.7037826;784
600;1;41;12;6.3969297;1681
430;1;77;5;6.0637851;5929
320;0;45;12;5.768321;2025
600;1;45;12;6.3969297;2025
250;1;34;3;5.521461;1156
180;0;22;12;5.1929569;484
50;1;25;11;3.9120231;625
70;0;29;12;4.2484951;841
100;0;43;12;4.6051702;1849
360;0;23;12;5.8861041;529
240;1;50;6;5.480639;2500
115;0;49;3;4.7449322;2401
390;0;56;0;5.9661469;3136
350;0;18;12;5.857933;324
450;0;33;10;6.1092477;1089
315;0;35;9;5.7525725;1225
340;1;64;9;5.8289456;4096
200;1;33;14;5.2983174;1089
460;1;35;9;6.1312265;1225
353;0;34;9;5.866468;1156
890;0;32;16;6.7912216;1024
320;1;32;6;5.768321;1024
360;0;50;6;5.8861041;2500
200;1;66;10;5.2983174;4356
115;1;23;10;4.7449322;529
365;1;37;6;5.8998976;1369
380;0;19;11;5.9401712;361
697;1;44;17;6.5467854;1936
100;0;47;17;4.6051702;2209
350;1;42;14;5.857933;1764
680;1;56;12;6.5220928;3136
490;0;52;12;6.1944056;2704
730;0;30;15;6.5930448;900
350;0;34;9;5.857933;1156
318;0;32;6;5.7620516;1024
318;0;29;6;5.7620516;841
545;1;25;6;6.300786;625
1110;1;43;12;7.0121155;1849
640;0;40;10;6.4614682;1600
408;0;45;6;6.0112672;2025
408;1;20;9;6.0112672;400
306;1;28;8;5.7235851;784
1250;1;54;12;7.130899;2916
350;0;43;6;5.857933;1849
610;1;39;12;6.4134588;1521
560;0;25;16;6.3279366;625
1130;1;38;12;7.029973;1444
150;1;28;12;5.0106354;784
250;0;27;12;5.521461;729
610;1;35;6;6.4134588;1225
292;0;35;6;5.676754;1225
600;1;50;6;6.3969297;2500
671;1;36;12;6.508769;1296
200;1;54;6;5.2983174;2916
325;0;20;16;5.7838254;400
400;1;61;9;5.9914646;3721
150;0;51;9;5.0106354;2601
400;0;39;9;5.9914646;1521
244;1;22;12;5.4971681;484
244;1;22;12;5.4971681;484
760;1;60;12;6.6333184;3600
100;0;47;18;4.6051702;2209
810;1;58;6;6.6970344;3364
940;0;27;12;6.84588;729
590;1;35;6;6.3801227;1225
190;1;23;7;5.2470241;529
397;1;27;16;5.9839363;729
360;1;36;8;5.8861041;1296
360;1;23;8;5.8861041;529
465;1;45;15;6.1420374;2025
820;0;33;18;6.7093043;1089
200;0;45;8;5.2983174;2025
100;1;40;6;4.6051702;1600
0;1;20;12;;400
399;1;30;12;5.9889612;900
447;0;24;16;6.1025586;576
135;1;57;6;4.9052749;3249
273;1;23;12;5.6094718;529
273;1;21;12;5.6094718;441
160;1;76;0;5.0751739;5776
315;1;40;12;5.7525725;1600
315;1;64;0;5.7525725;4096
420;1;20;6;6.0402546;400
600;1;43;6;6.3969297;1849
0;0;25;6;;625
364;1;53;6;5.8971539;2809
500;1;36;4;6.2146082;1296
340;1;32;7;5.8289456;1024
3300;0;41;17;8.1016779;1681
745;1;57;6;6.6133842;3249
540;0;55;8;6.2915692;3025
640;1;49;8;6.4614682;2401
120;0;43;6;4.7874918;1849
202;1;18;10;5.3082676;324
805;1;26;12;6.6908422;676
130;1;43;9;4.8675346;1849
200;1;46;6;5.2983174;2116
540;0;50;3;6.2915692;2500
1042;1;48;17;6.9488974;2304
270;1;25;14;5.5984221;625
370;0;23;16;5.9135032;529
160;1;55;6;5.0751739;3025
195;1;51;12;5.2729998;2601
0;1;53;6;;2809
270;0;51;1;5.5984221;2601
440;1;49;6;6.0867748;2401
0;1;27;12;;729
312;1;57;6;5.7430034;3249
312;1;25;6;5.7430034;625
318;0;22;12;5.7620516;484
325;1;59;3;5.7838254;3481
244;0;56;1;5.4971681;3136
390;1;38;9;5.9661469;1444
346;0;31;17;5.8464389;961
200;1;53;6;5.2983174;2809
400;1;65;6;5.9914646;4225
290;0;25;6;5.6698809;625
120;1;24;6;4.7874918;576
120;0;22;6;4.7874918;484
220;1;31;12;5.3936276;961
400;1;32;12;5.9914646;1024
395;1;54;18;5.9788857;2916
222;0;38;6;5.4026775;1444
125;1;52;6;4.8283138;2704
150;0;50;9;5.0106354;2500
96;0;40;12;4.5643482;1600
180;1;40;6;5.1929569;1600
400;1;41;12;5.9914646;1681
0;1;59;6;;3481
120;0;47;2;4.7874918;2209
0;0;41;9;;1681
400;1;44;6;5.9914646;1936
55;0;33;6;4.0073333;1089
100;1;39;5;4.6051702;1521
282;1;43;12;5.6419072;1849
305;1;34;12;5.7203116;1156
310;1;50;6;5.7365723;2500
325;1;31;7;5.7838254;961
284;1;19;12;5.6489744;361
442;1;33;6;6.09131;1089
400;1;54;3;5.9914646;2916
369;1;32;7;5.9107966;1024
180;1;31;12;5.1929569;961
635;0;25;17;6.4536252;625
300;1;65;0;5.7037826;4225
240;1;33;6;5.480639;1089
1050;1;49;5;6.9565454;2401
240;1;39;3;5.480639;1521
160;0;50;9;5.0751739;2500
480;1;60;6;6.1737862;3600
200;1;69;4;5.2983174;4761
380;1;42;9;5.9401712;1764
300;1;63;6;5.7037826;3969
190;1;74;6;5.2470241;5476
135;1;38;6;4.9052749;1444
520;1;69;0;6.253829;4761
170;1;40;5;5.1357985;1600
150;0;31;12;5.0106354;961
500;1;30;12;6.2146082;900
250;1;37;6;5.521461;1369
160;1;72;2;5.0751739;5184
450;1;76;2;6.1092477;5776
320;1;40;12;5.768321;1600
318;1;23;12;5.7620516;529
300;1;60;4;5.7037826;3600
60;1;16;9;4.0943446;256
300;1;69;6;5.7037826;4761
368;1;48;0;5.908083;2304
320;1;34;6;5.768321;1156
0;1;48;6;;2304
490;0;65;6;6.1944056;4225
280;1;28;6;5.6347895;784
280;1;16;6;5.6347895;256
335;1;60;6;5.8141303;3600
135;0;49;6;4.9052749;2401
290;1;61;6;5.6698809;3721
250;1;41;4;5.521461;1681
200;0;38;4;5.2983174;1444
400;1;21;12;5.9914646;441
200;1;43;3;5.2983174;1849
300;1;67;5;5.7037826;4489
240;1;45;0;5.480639;2025
100;0;20;1;4.6051702;400
370;1;37;2;5.9135032;1369
350;1;65;9;5.857933;4225
370;1;59;3;5.9135032;3481
260;0;66;3;5.5606818;4356
80;0;74;8;4.3820267;5476
50;1;62;2;3.9120231;3844
190;1;51;6;5.2470241;2601
50;1;70;4;3.9120231;4900
420;1;40;6;6.0402546;1600
318;1;28;9;5.7620516;784
300;1;44;12;5.7037826;1936
140;1;73;1;4.9416423;5329
110;0;63;4;4.7004805;3969
120;0;33;6;4.7874918;1089
130;1;54;2;4.8675346;2916
280;1;60;2;5.6347895;3600
295;1;23;6;5.6869755;529
60;1;50;2;4.0943446;2500
180;1;20;6;5.1929569;400
180;1;18;10;5.1929569;324
180;1;17;6;5.1929569;289
60;1;16;6;4.0943446;256
280;1;43;0;5.6347895;1849
280;1;24;6;5.6347895;576
230;1;20;6;5.4380794;400
250;1;60;6;5.521461;3600
390;1;29;6;5.9661469;841
400;1;41;6;5.9914646;1681
280;1;71;3;5.6347895;5041
38;1;71;3;3.6375861;5041
1260;0;58;12;7.1388669;3364
970;0;30;17;6.877296;900
100;1;82;6;4.6051702;6724
100;1;34;6;4.6051702;1156
335;0;46;12;5.8141303;2116
400;1;25;12;5.9914646;625
2100;1;73;12;7.6496925;5329
320;0;32;16;5.768321;1024
130;1;30;16;4.8675346;900
200;0;26;12;5.2983174;676
400;1;25;12;5.9914646;625
200;1;19;12;5.2983174;361
3000;1;65;6;8.0063677;4225
410;1;46;9;6.0161572;2116
492;1;59;1;6.1984787;3481
338;1;36;12;5.8230457;1296
632;1;36;10;6.4488893;1296
347;1;39;4;5.8493247;1521
455;1;48;6;6.1202974;2304
260;1;39;9;5.5606818;1521
350;1;27;12;5.857933;729
350;0;26;12;5.857933;676
450;1;52;4;6.1092477;2704
200;1;26;11;5.2983174;676
90;1;64;4;4.4998097;4096
250;1;37;6;5.521461;1369
200;1;30;6;5.2983174;900
450;1;42;12;6.1092477;1764
240;0;50;9;5.480639;2500
200;1;51;1;5.2983174;2601
200;1;18;6;5.2983174;324
200;1;47;4;5.2983174;2209
240;1;28;14;5.480639;784
120;1;31;6;4.7874918;961
530;1;39;10;6.2728772;1521
200;1;34;6;5.2983174;1156
250;1;29;12;5.521461;841
40;0;25;11;3.6888795;625
1350;1;34;12;7.20786;1156
120;1;58;7;4.7874918;3364
290;1;55;3;5.6698809;3025
400;0;41;12;5.9914646;1681
430;0;20;13;6.0637851;400
500;1;52;3;6.2146082;2704
300;1;53;2;5.7037826;2809
100;0;42;9;4.6051702;1764
200;1;32;2;5.2983174;1024
110;1;79;6;4.7004805;6241
780;1;40;16;6.6592941;1600
200;1;58;1;5.2983174;3364
346;1;32;12;5.8464389;1024
346;1;30;12;5.8464389;900
200;1;18;12;5.2983174;324
620;1;29;6;6.4297194;841
700;1;46;6;6.5510802;2116
430;1;27;8;6.0637851;729
900;1;32;12;6.8023949;1024
398;1;29;12;5.9864521;841
398;0;26;12;5.9864521;676
398;1;19;12;5.9864521;361
256;1;27;6;5.5451775;729
606;1;48;6;6.4068799;2304
150;0;38;6;5.0106354;1444
60;0;38;6;4.0943446;1444
300;0;42;3;5.7037826;1764
348;1;39;12;5.8522024;1521
150;1;66;6;5.0106354;4356
300;1;52;16;5.7037826;2704
377;0;20;12;5.9322453;400
60;0;36;6;4.0943446;1296
300;0;46;6;5.7037826;2116
300;1;25;12;5.7037826;625
620;1;49;6;6.4297194;2401
700;1;53;14;6.5510802;2809
352;1;50;6;5.8636312;2500
385;1;33;16;5.9532433;1089
385;0;28;16;5.9532433;784
835;1;27;16;6.7274318;729
398;1;31;6;5.9864521;961
377;0;56;6;5.9322453;3136
320;1;22;12;5.768321;484
120;1;31;6;4.7874918;961
100;0;68;1;4.6051702;4624
200;1;32;12;5.2983174;1024
20;0;35;11;2.9957323;1225
280;1;29;9;5.6347895;841
240;1;57;4;5.480639;3249
240;1;55;4;5.480639;3025
220;1;20;10;5.3936276;400
220;1;20;10;5.3936276;400
270;1;36;12;5.5984221;1296
100;0;32;6;4.6051702;1024
220;1;46;6;5.3936276;2116
290;0;41;6;5.6698809;1681
350;1;75;2;5.857933;5625
250;1;75;6;5.521461;5625
250;1;37;17;5.521461;1369
250;1;69;6;5.521461;4761
90;1;80;3;4.4998097;6400
55;1;47;6;4.0073333;2209
200;1;25;6;5.2983174;625
250;1;24;12;5.521461;576
240;1;56;5;5.480639;3136
190;0;51;6;5.2470241;2601
280;1;22;14;5.6347895;484
200;1;63;3;5.2983174;3969
280;1;40;6;5.6347895;1600
170;0;20;12;5.1357985;400
30;0;48;2;3.4011974;2304
200;1;29;6;5.2983174;841
80;0;48;8;4.3820267;2304
250;1;63;6;5.521461;3969
380;1;28;16;5.9401712;784
250;1;21;4;5.521461;441
170;1;46;6;5.1357985;2116
170;0;43;3;5.1357985;1849
380;1;30;6;5.9401712;900
380;1;30;12;5.9401712;900
180;1;60;1;5.1929569;3600
0;1;68;6;;4624
540;1;25;12;6.2915692;625
200;0;20;10;5.2983174;400
349;1;29;3;5.855072;841
100;1;53;6;4.6051702;2809
200;1;48;14;5.2983174;2304
300;1;78;6;5.7037826;6084
600;0;30;12;6.3969297;900
380;1;43;6;5.9401712;1849
400;1;34;12;5.9914646;1156
290;1;63;0;5.6698809;3969
255;0;60;0;5.5412636;3600
150;0;39;4;5.0106354;1521
200;0;34;6;5.2983174;1156
356;1;31;11;5.8749309;961
160;1;48;6;5.0751739;2304
500;1;42;7;6.2146082;1764
280;0;46;6;5.6347895;2116
150;1;55;2;5.0106354;3025
350;1;63;7;5.857933;3969
140;0;64;5;4.9416423;4096
300;1;46;0;5.7037826;2116
300;1;23;6;5.7037826;529
150;0;21;6;5.0106354;441
300;1;19;5;5.7037826;361
135;1;74;1;4.9052749;5476
0;1;44;6;;1936
150;1;39;6;5.0106354;1521
250;1;40;6;5.521461;1600
120;1;53;6;4.7874918;2809
400;1;35;6;5.9914646;1225
150;0;32;6;5.0106354;1024
200;1;30;12;5.2983174;900
110;0;69;7;4.7004805;4761
730;1;48;12;6.5930448;2304
200;1;66;3;5.2983174;4356
130;0;58;3;4.8675346;3364
130;1;17;8;4.8675346;289
200;0;15;8;5.2983174;225
180;1;30;2;5.1929569;900
408;1;57;6;6.0112672;3249
140;0;51;4;4.9416423;2601
330;0;67;6;5.7990928;4489
250;0;24;13;5.521461;576
500;1;36;5;6.2146082;1296
120;0;39;5;4.7874918;1521
301;1;52;3;5.7071104;2704
450;1;25;0;6.1092477;625
150;1;19;9;5.0106354;361
960;0;43;9;6.8669333;1849
500;1;56;12;6.2146082;3136
550;1;48;12;6.3099184;2304
550;0;40;6;6.3099184;1600
503;1;58;2;6.2205901;3364
200;1;39;6;5.2983174;1521
765;1;44;6;6.6398759;1936
330;1;18;10;5.7990928;324
130;0;55;2;4.8675346;3025
382;1;40;6;5.9454207;1600
100;1;32;6;4.6051702;1024
16;0;27;6;2.7725887;729
350;1;45;3;5.857933;2025
300;0;52;4;5.7037826;2704
330;1;55;0;5.7990928;3025
340;1;31;6;5.8289456;961
285;1;22;0;5.6524892;484
318;1;27;10;5.7620516;729
670;1;42;6;6.5072775;1764
120;1;21;12;4.7874918;441
160;1;57;2;5.0751739;3249
150;1;27;4;5.0106354;729
300;1;55;9;5.7037826;3025
300;1;27;9;5.7037826;729
300;1;18;10;5.7037826;324
450;1;43;9;6.1092477;1849
370;1;18;11;5.9135032;324
90;1;15;3;4.4998097;225
75;1;34;14;4.3174882;1156
530;1;45;10;6.2728772;2025
120;0;63;2;4.7874918;3969
150;1;23;6;5.0106354;529
200;1;53;6;5.2983174;2809
200;1;28;6;5.2983174;784
240;1;58;2;5.480639;3364
270;1;52;5;5.5984221;2704
280;1;49;5;5.6347895;2401
280;1;25;12;5.6347895;625
280;1;24;12;5.6347895;576
1100;1;52;17;7.0030656;2704
200;1;18;6;5.2983174;324
150;0;17;8;5.0106354;289
100;1;15;6;4.6051702;225
350;1;47;10;5.857933;2209
90;1;20;12;4.4998097;400
170;0;84;0;5.1357985;7056
30;1;24;8;3.4011974;576
350;1;63;4;5.857933;3969
100;1;46;6;4.6051702;2116
100;1;23;6;4.6051702;529
108;1;22;6;4.6821313;484
110;1;19;6;4.7004805;361
115;1;19;6;4.7449322;361
150;0;34;6;5.0106354;1156
240;1;73;4;5.480639;5329
295;1;35;9;5.6869755;1225
220;1;47;0;5.3936276;2209
130;0;72;1;4.8675346;5184
100;1;51;12;4.6051702;2601
180;1;18;9;5.1929569;324
350;1;37;6;5.857933;1369
320;1;54;3;5.768321;2916
280;1;20;9;5.6347895;400
95;0;42;6;4.5538769;1764
373;1;30;6;5.9215784;900
180;1;48;6;5.1929569;2304
120;1;61;2;4.7874918;3721
150;1;58;2;5.0106354;3364
150;1;21;12;5.0106354;441
120;1;32;2;4.7874918;1024
398;1;30;6;5.9864521;900
730;1;47;6;6.5930448;2209
240;1;53;2;5.480639;2809
200;1;83;4;5.2983174;6889
290;0;30;12;5.6698809;900
220;1;69;0;5.3936276;4761
318;1;28;6;5.7620516;784
240;1;59;6;5.480639;3481
762;1;50;3;6.6359468;2500
387;1;20;12;5.9584246;400
425;1;58;0;6.0520892;3364
346;1;19;12;5.8464389;361
370;1;31;12;5.9135032;961
370;1;23;6;5.9135032;529
350;1;64;3;5.857933;4096
200;0;48;3;5.2983174;2304
100;1;29;2;4.6051702;841
380;0;36;10;5.9401712;1296
510;1;29;12;6.2344108;841
330;0;44;6;5.7990928;1936
284;1;22;4;5.6489744;484
220;0;46;0;5.3936276;2116
200;1;27;3;5.2983174;729
420;1;52;6;6.0402546;2704
300;1;38;2;5.7037826;1444
530;1;47;11;6.2728772;2209
340;1;61;0;5.8289456;3721
200;0;30;2;5.2983174;900
610;0;38;12;6.4134588;1444
